alzheimers_disease	blood_pressure	bmi	bone_mineral_density	breast_cancer	celiac_disease	cholesterol	chronic_kidney_disease	colorectal_cancer	c-reactive_protein	fasting_plasma_glucose	height	hematological_parameters	hypertension	inflammatory_bowel_disease	mean_corpuscular_volume	mean_platelet_volume	menarche_age_at_onset	menopause_age_at_onset	metabolic_syndrome	metabolic_traits	metabolite_levels	multiple_sclerosis	myocardial_infarction	parkinsons_disease	phospholipid_levels_plasma	platelet_counts	primary_biliary_cirrhosis	prostate_cancer	psoriasis	pulmonary_function	qt_interval	rheumatoid_arthritis	triglycerides	type_1_diabetes	type_2_diabetes	ventricular_conduction	vitiligo
wgEncodeBroadHistoneOsteoH4k20me1Pk	-0.178656711421	1.0	-0.44172806804	-0.329703193198	-1.0	-0.203520680105	0.661206934434	-0.169874374219	0.781590528642	-0.510913592169	-1.0	0.29787601045	-1.0	-1.0	-0.942531085335	1.0	-0.783791127849	-0.420946725937	0.584236790611	0.338167955077	0.834588142869	-0.759865632663	0.531104275817	0.0425558057408	-0.284794383155	-0.0695217617526	0.410377170745	-0.783791127849	-0.534512388104	0.223758045529	0.640838367279	-0.759865632663	-0.510913592169	0.81854865152	-0.65165980473	0.0254665178273	0.0254665178273	1.0
wgEncodeUwHistoneK562H3k04me3StdZnfp5HotspotsRep2	0.480958189744	0.387133648664	-0.714728882818	-0.625550246522	0.574358696586	-0.618194204359	-0.761642857766	-0.390119383073	0.219389911476	0.480958189744	-1.0	-0.825307007198	0.0272844270206	0.480958189744	0.418127019134	0.445568975408	0.243462586304	-0.249396786196	1.0	0.278794413252	-1.0	0.0347823069646	0.676556229196	-0.392846599132	0.445568975408	-0.618194204359	0.676556229196	0.243462586304	0.239496709273	-1.0	-0.636958040774	-1.0	0.480958189744	0.643833585836	0.643833585836	-1.0	-0.625550246522	1.0
wgEncodeHaibMethylRrbsGm12878HaibSitesRep2	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0334158415842	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
wgEncodeHaibTfbsSknshFosl2V0422111PkRep2	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.297295605127	-1.0	-1.0	-1.0	0.0930107010816	0.548573487316	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.178697676638	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.153083873049	0.153083873049	-1.0	-1.0	-1.0
wgEncodeUwTfbsHelas3CtcfStdHotspotsRep1	-1.0	0.328685346026	-1.0	-1.0	-1.0	-1.0	-1.0	0.0599888835074	0.232409055846	-1.0	-1.0	0.707594626334	0.187326739085	0.171758285811	0.30765046963	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.202621718902	0.390419127911	-1.0	-1.0	-1.0	0.390419127911	-1.0	0.402111855637	-1.0	0.328685346026	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
wgEncodeUwDnaseHepg2HotspotsRep1	0.445420147071	-0.625842851933	-0.250223886068	-1.0	-1.0	1.0	-1.0	0.0315980052884	0.186995711374	0.445420147071	-1.0	-0.643261982953	-1.0	-1.0	0.143174898639	0.411541430955	0.588182656073	-0.40218310158	0.588182656073	-1.0	-1.0	0.145592342884	0.179826439692	0.641711481358	-1.0	-0.616969269103	-1.0	0.588182656073	0.19461514182	0.507551688032	0.338446781679	0.507551688032	0.445420147071	0.1245068622	-0.630438598352	-0.619258843966	-0.619258843966	-1.0
wgEncodeHaibTfbsSknshPol24h8V0416101PkRep1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0102242689832	-1.0	0.139700771957	0.606441863827	-1.0	0.202621718902	-1.0	0.202621718902	-1.0	-1.0	0.165395881965	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.283639486221	-1.0	0.249889664041	-1.0
wgEncodeRikenCageK562CellPapTssHmm	-1.0	0.0766532148096	-1.0	-1.0	0.25554376205	0.32082987118	-0.617510474121	-1.0	0.272399374985	-1.0	-1.0	-0.714149755114	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.041473232033	-1.0	0.111118865919	0.238319838807	0.448504405862	-1.0	-1.0	0.0523207504839	0.448504405862	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.394846867084	-1.0	0.351407688723	-1.0
wgEncodeCshlLongRnaSeqA549NucleusPapJunctions	1.0	-0.472306807837	-0.0337779023471	-0.12558080061	1.0	-0.407516223166	-0.464352398319	1.0	-0.170695435518	0.610582415572	-0.144473487604	0.485927683116	1.0	0.610582415572	1.0	0.608896389717	-0.663187435749	-0.109601917661	1.0	1.0	1.0	1.0	-0.745643557906	-0.730541953319	-1.0	-0.694048799872	1.0	-0.663187435749	0.347633647149	1.0	0.714667524759	1.0	0.610582415572	1.0	1.0	-1.0	0.710594270101	0.38795804077
wgEncodeUwDgfNhaHotspots	0.627071003545	0.338000193039	-0.786669128396	-1.0	-1.0	-0.14917902314	0.650630061517	1.0	0.0257046808042	-1.0	-1.0	0.872544884974	-1.0	0.627071003545	0.422490600635	-1.0	1.0	-0.569947167066	-0.706935154305	-1.0	-0.0381995543175	0.66159334834	-1.0	-1.0	-0.614139221077	-0.14917902314	0.764564719904	0.429167649457	0.769682878167	-1.0	0.00297548007836	0.66159334834	-0.375947592983	0.514078028435	1.0	-0.494574694872	0.294298030887	-0.239870095967
wgEncodeOpenChromFaireAstrocyPk	-1.0	0.0124986246089	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.21084791673	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.190931134444	-1.0	-1.0	-1.0	-1.0	0.212436910808	-1.0	-1.0	-1.0	-1.0	0.176315986257	-1.0	-1.0	-1.0	-1.0
wgEncodeHaibMethylRrbsMcf7RandshrnaDukeSitesRep1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.143085869925	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.06575508852	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
wgEncodeHaibMethylRrbsSaecUwstamgrowprotSitesRep2	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0334158415842	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
wgEncodeUwHistoneH7esH3k36me3StdDiffa2dHotspotsRep2	-1.0	-0.396609264783	-1.0	0.651282792808	0.262843834987	-1.0	0.154925793894	-0.403184723851	-1.0	-1.0	-0.614189695454	0.841929711733	-1.0	-1.0	-0.613351102217	0.514345743242	-1.0	-1.0	0.0225893195928	-1.0	0.0109080388227	-0.614310828988	1.0	0.0307669738899	-1.0	-1.0	-0.252564894366	0.321918018581	-1.0	0.233287252786	0.671903467089	0.233287252786	-1.0	-1.0	-0.403184723851	-1.0	0.651282792808	-1.0
wgEncodeUwTfbsHffmycCtcfStdHotspotsRep1	0.31649424572	-1.0	0.321400483143	-1.0	-1.0	-1.0	-1.0	0.194808643363	0.413797650483	-1.0	0.390809323051	0.404739234941	0.342189950768	0.31649424572	-1.0	0.289829521886	-1.0	-1.0	0.435946353865	-1.0	1.0	-1.0	1.0	0.602074584993	-1.0	-1.0	1.0	-1.0	0.0740095289302	-1.0	0.552797743349	-1.0	-1.0	0.569844843349	-1.0	0.516722890082	-1.0	-1.0
wgEncodeUwTfbsHcmCtcfStdHotspotsRep1	-1.0	-1.0	0.582008613845	0.41169923281	0.0460525821538	-1.0	-0.630438598352	0.117716751337	0.322714313525	-1.0	-1.0	0.746191286475	-1.0	0.242418382231	0.219810935079	0.220968194855	-1.0	-1.0	-1.0	-1.0	-1.0	0.283639486221	0.517725246715	-1.0	-1.0	-1.0	0.517725246715	-1.0	0.164961616435	-1.0	-1.0	-1.0	0.242418382231	0.45961034009	-1.0	-1.0	-1.0	-1.0
wgEncodeUwHistoneA549H3k04me3StdHotspotsRep1	-1.0	-0.618634113595	0.662365079592	1.0	-1.0	-1.0	-0.721554248041	-0.620272461627	0.0279942030067	0.399893101491	-1.0	0.322031079692	-1.0	0.083631231394	-0.761103959817	-1.0	-1.0	-0.392026153568	0.536262853054	0.224702683223	-1.0	0.0181305848847	0.132781912254	0.33552134972	-1.0	-1.0	0.372578531323	0.536262853054	-1.0	-1.0	-0.618634113595	-1.0	0.399893101491	0.297935562577	-0.620272461627	0.24124835933	1.0	-1.0
wgEncodeUwHistoneGm06990H3k4me3StdHotspotsRep2	-1.0	0.651440920233	-0.716719699845	-1.0	-1.0	-0.623341619724	-0.361605068514	-1.0	1.0	0.514433355676	-1.0	0.398493681505	0.173684833343	0.514433355676	-0.790905150404	-1.0	-0.616235770926	-0.254352665214	0.279071483953	0.302361258247	-1.0	0.199550938238	0.00123252286725	0.228097726825	-1.0	-0.623341619724	0.699879321603	0.0159186692277	0.710256305516	0.199550938238	-0.389902729412	-1.0	0.148461187679	-1.0	0.660362109241	0.384168425282	-0.635570191602	-0.616235770926
wgEncodeHaibMethylRrbsHpaeUwstamgrowprotSitesRep2	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0334158415842	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
wgEncodeAffyRnaChipFiltTransfragsK562CytosolLongpolya	-1.0	0.654652378319	-1.0	-1.0	0.231980454142	-1.0	0.364958451262	-0.393640873363	1.0	0.520890358925	-0.615471294945	-1.0	-1.0	-1.0	-0.113876382585	-1.0	-1.0	-0.256339564891	0.000289192449384	0.30699981371	0.420319247242	0.586930028039	0.103782429987	-1.0	0.484085440405	-0.624772692597	-1.0	-0.616654966275	0.429773510841	0.205119405307	-1.0	-1.0	-1.0	-0.393640873363	0.663951082963	0.14428444236	-1.0	-1.0
wgEncodeCshlLongRnaSeqH1hescNucleusPapContigsV2	-1.0	-0.634366320581	0.842786778481	-0.805247575341	1.0	-0.112663209802	-0.882353822813	-0.101058333801	0.769848666067	-0.731583525	-0.12348117847	0.612681613886	-0.519003058584	-0.731583525	-0.170696967391	0.465703849541	0.781416840512	-0.0215223981835	0.167370915276	-1.0	0.0452732555694	0.0522978114678	1.0	0.146242189646	-0.290367799362	-0.790109827641	0.387601492255	0.40565032948	0.831546166232	0.363703485364	0.472392335734	0.76124242161	-0.731583525	0.818885506143	-0.247518547277	0.128162886156	1.0	0.781416840512
wgEncodeHaibTfbsEcc1SrfV0422111PkRep1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.484359189637	-1.0	-1.0	0.0468836224784	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0722580358191	-1.0	-1.0	0.129227080741	-1.0	-1.0	-1.0
wgEncodeCshlLongRnaSeqA549CytosolPapJunctions	-0.235830570701	-1.0	-0.0587584159072	-0.693725725305	1.0	-0.203831153219	-0.427015140596	0.252737912044	-0.378740047452	-0.235830570701	-0.111565861689	0.140396633789	0.611955261185	-0.0572395306335	0.352334724634	-0.200112362687	0.38432324431	-0.0131289177698	1.0	-0.386363824279	0.501228449921	-0.307916210826	0.160392472412	0.717381008624	-0.585772473534	-0.666437486826	0.501228449921	0.38432324431	0.502104238323	1.0	-1.0	1.0	0.611175663518	1.0	0.712507235345	-0.693725725305	1.0	-0.155478481872
wgEncodeHaibTfbsT47dEralphaaPcr2xGen1hPkRep2	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.232342007435	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0585593875373	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
wgEncodeRikenCageK562PolysomePamTssHmmV2	-1.0	0.108769737769	-1.0	-1.0	0.0460525821538	0.37753429371	-1.0	-1.0	0.322714313525	-1.0	-1.0	0.337536207391	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0599888835075	-1.0	0.517725246715	-1.0	0.517725246715	-1.0	-1.0	0.37753429371	0.517725246715	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.45961034009	0.41169923281	0.0915042840016	-1.0
wgEncodeUwTfbsHbmecCtcfStdHotspotsRep1	-1.0	0.328594203024	-1.0	-1.0	0.527967258754	-0.617270236152	-0.102825902058	0.118447588923	-1.0	0.438055208785	0.527967258754	0.156765034957	0.469743824831	0.438055208785	0.568963586652	0.40451738968	0.579924286877	-0.399499141025	0.579924286877	-1.0	-0.39165588611	0.499683006616	0.651228626715	-1.0	-1.0	-0.617270236152	-1.0	-1.0	0.0137308120108	-1.0	-1.0	0.499683006616	-1.0	0.118447588923	-1.0	-0.618536691204	-0.618536691204	0.579924286877
wgEncodeHaibMethylRrbsAg09319UwSitesRep1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0334158415842	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
wgEncodeHaibMethylRrbsOsteoblOpenchromgrowprotSitesRep2	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0334158415842	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
wgEncodeHaibTfbsHl60GabpV0422111PkRep2	-1.0	0.0760531315476	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.327584934552	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0439496572643	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
wgEncodeHaibMethylRrbsHtr8DukeSitesRep3	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0334158415842	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
wgEncodeUwDgfHmfHotspots	-0.617427721402	0.299893759576	-0.161862567706	-0.715977680881	-1.0	-0.709024231226	0.239378912329	-1.0	0.0178196301505	-1.0	0.660145500176	0.593018230873	-1.0	0.337273229887	0.218170589965	-0.609221980767	-0.23857134149	-0.239004081854	-1.0	-1.0	-0.34991510815	-1.0	-1.0	0.191097831756	-0.609221980767	-0.246239579647	-1.0	-0.23857134149	0.00245823557838	0.64377370983	0.00767519614872	-1.0	-1.0	-1.0	-0.5008869701	-0.715977680881	0.48510573727	-1.0
wgEncodeUwTfbsAg04449CtcfStdHotspotsRep1	-1.0	-1.0	-0.621873668471	-1.0	0.075956116161	-1.0	-1.0	0.0404457220103	-1.0	-1.0	0.380470577881	0.389924128897	0.0559841263574	0.307606004442	0.469061819299	0.281528827986	-1.0	-0.619382213168	-1.0	-1.0	-1.0	0.357046388518	1.0	0.589425300278	-1.0	-1.0	0.0620090476878	-1.0	0.252145486086	-1.0	-1.0	0.357046388518	-1.0	-1.0	-1.0	0.504640962335	-1.0	-1.0
wgEncodeCshlLongRnaSeqNhemm2CellTotalJunctions	1.0	-0.458922821439	-0.053813129345	-0.425920243722	1.0	-0.390997292447	-0.380998869141	-0.474735750418	-0.0573148333292	1.0	-0.0499821365468	1.0	1.0	1.0	1.0	1.0	1.0	-0.573675741691	1.0	1.0	1.0	1.0	-0.533678355602	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	-0.294576287958	1.0	-0.474735750418	1.0	-0.425920243722	1.0	-0.354047583309
wgEncodeUwHistoneSaecH3k36me3StdHotspotsRep2	1.0	-1.0	0.537185014087	1.0	0.37437528258	0.681470909757	0.798653035361	-0.715021627806	0.153455839665	-0.610164698305	-0.629470554603	-0.593824597242	0.298392938745	-0.610164698305	-0.502809686956	-1.0	0.653261499936	-0.10374757092	-1.0	-1.0	0.168435224795	-1.0	-0.502840653503	0.0061894459295	-1.0	0.681470909757	-1.0	0.653261499936	-1.0	0.106906235249	-1.0	-1.0	-0.610164698305	-0.715021627806	-1.0	1.0	0.109442692194	0.178775322417
wgEncodeHaibTfbsEcc1EraaV0416102Bpa1hPkRep2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
wgEncodeHaibTfbsHepg2Foxa2sc6554V0416101PkRep1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.337600345981	-1.0	0.115569141933	0.0837826733434	-1.0	-1.0	-1.0	-1.0	0.0894089083323	0.0756847929308	0.123366391311	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
wgEncodeHaibTfbsSknshMaxV0422111PkRep2	-1.0	0.0766532148096	-1.0	0.351407688723	-1.0	-1.0	-0.617510474121	0.394846867084	-1.0	0.202736656793	-1.0	0.263492605323	-1.0	-1.0	0.637228326502	-1.0	0.288894099482	-1.0	0.288894099482	-1.0	-1.0	0.238319838807	-1.0	-1.0	-1.0	-1.0	0.448504405862	-1.0	-1.0	0.238319838807	-1.0	-1.0	-1.0	0.0832205463621	-1.0	-1.0	-1.0	-1.0
wgEncodeHaibTfbsHepg2Taf1Pcr2xPkRep2	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.161441659123	-1.0	-1.0	-1.0	-1.0	0.327584934552	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0439496572643	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
wgEncodeUwDnaseK562Znfp5PkRep1	-1.0	0.458922821439	-1.0	0.425920243722	-1.0	0.390997292447	-0.63576017995	0.126851312868	-1.0	-1.0	-1.0	0.0537081597643	-1.0	-1.0	0.685880668484	-1.0	-1.0	0.573675741691	-1.0	-1.0	-1.0	0.294576287958	0.533678355602	-1.0	-1.0	-1.0	0.533678355602	-1.0	0.177079451063	0.294576287958	-1.0	-1.0	-1.0	0.474735750418	-1.0	-1.0	0.425920243722	0.354047583309
wgEncodeHaibMethylRrbsAg09309UwSitesRep2	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.232342007435	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.06575508852	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
wgEncodeCshlLongRnaSeqHelas3NucleusPamJunctions	-0.647707599073	0.755461377441	-0.0159687271838	0.0943331978801	-1.0	-0.297024015192	0.667008397418	1.0	-0.137576437481	-0.647707599073	-0.00641144650146	-0.945270327117	-0.669781057778	1.0	-0.704183553899	1.0	0.145564714845	-0.176032678788	0.71052589507	-0.159327935362	0.407397732224	1.0	1.0	0.036947504346	1.0	-0.727597286824	-1.0	0.71052589507	0.408250569614	1.0	0.755461377441	-0.693096390872	1.0	1.0	-0.352974656961	-0.506449710694	1.0	-0.473619726872
wgEncodeHaibMethylRrbsHcmUwSitesRep2	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.232342007435	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.06575508852	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
wgEncodeGisRnaPetSknshCellPapClusters	-1.0	-1.0	-0.648818426324	-0.350994067823	-0.161377574996	-0.623000017141	-0.565311665838	-0.518317110032	-0.595315861305	-0.198821897221	-0.782508777919	0.367191305353	-0.362626639355	-1.0	-0.0141381375352	-0.738365442458	1.0	-0.0855035502369	0.00691100321515	0.659892471745	0.106692215557	-0.56369094986	0.694051705131	0.0936466266455	-0.738365442458	0.811017911406	0.0144816042031	1.0	-0.855269722459	0.386652142386	0.0136996028168	-0.56369094986	-1.0	-0.829804312816	-0.829804312816	0.105817255364	0.249585984129	1.0
wgEncodeCshlShortRnaSeqA549CellTapContigsV2	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0321782178218	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
wgEncodeHaibTfbsMcf7P300V0422111PkRep1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0511470022167	-1.0	-1.0	-1.0	-1.0	-1.0	0.206876003677	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0935737955614	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
wgEncodeHaibGenotypeAg10803RegionsRep1	-0.451077993257	0.591860637266	-0.000407461199537	-0.262410931395	-0.164389054118	0.548335316343	-0.169037608985	-0.795787849314	0.745454543301	0.697749206305	0.319774175988	-0.271560421826	0.473186377685	1.0	0.253295370806	-0.410393591601	0.749542017574	-0.244685455172	1.0	-0.289079945421	1.0	1.0	1.0	0.446153975508	0.692847842083	-0.378792996913	0.627148258792	1.0	0.0924035491755	0.477507129244	0.278608093225	-0.144643835992	1.0	0.596260371552	-0.795787849314	1.0	0.393756382717	1.0
wgEncodeCshlLongRnaSeqH1hescNucleusPapContigs	-1.0	-0.634366320581	0.842786778481	-0.805247575341	1.0	-0.112663209802	-0.882353822813	-0.101058333801	0.769848666067	-0.731583525	-0.12348117847	0.612681613886	-0.519003058584	-0.731583525	-0.170696967391	0.465703849541	0.781416840512	-0.0215223981835	0.167370915276	-1.0	0.0452732555694	0.0522978114678	1.0	0.146242189646	-0.290367799362	-0.790109827641	0.387601492255	0.40565032948	0.831546166232	0.363703485364	0.472392335734	0.76124242161	-0.731583525	0.818885506143	-0.247518547277	0.128162886156	1.0	0.781416840512
wgEncodeBroadHistoneH1hescH3k9acStdPk	0.717147407343	-0.619050518553	-0.139371394288	0.591101795766	0.101536461889	-0.0870055570924	-0.483569634648	-0.619228060377	0.75808689534	-1.0	-1.0	0.387869046804	1.0	-0.465303140091	0.64207180582	-1.0	0.224547116983	-0.389210044121	-0.772635196029	0.102860585141	-0.356928094655	1.0	-0.64656518023	1.0	0.698164645698	-1.0	0.111488605221	-0.772635196029	1.0	-0.0444262765459	-1.0	1.0	-0.465303140091	0.804335510776	0.804335510776	0.591101795766	0.0121123714933	0.546032083194
wgEncodeHaibTfbsHelas3Pol2Pcr1xPkRep2	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-0.616969269104	-1.0	0.259289453814	0.192528419364	-1.0	0.456210813601	-1.0	0.0169911192253	0.364070287105	-1.0	-1.0	0.466193278898	0.0372628669213	-1.0	-1.0	0.226586639919	-1.0	-1.0	-1.0	-1.0	0.0149197332808	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.37753429371	-1.0	-1.0	-1.0	-1.0
wgEncodeBroadHistoneGm12878H3k27acStdPk	-0.373992837486	-0.756489259357	-0.607198496441	-0.0959494956365	-0.235586145998	0.306825526143	-0.52675474751	-0.55816146193	0.246485053826	0.181333986276	-0.70378899784	-0.904764908966	-1.0	0.652815659563	-1.0	0.141912791991	0.484258477781	-0.0146425318944	-0.712609822816	0.559846660919	-0.406769476086	0.700211115424	0.00267818046641	0.773542567444	-0.369290077244	-0.0912944103223	0.0440566223993	6.97821189068e-05	-0.785065911423	0.405078715001	-0.34753834453	-0.230702112093	0.000123691660039	-1.0	0.358623846211	1.0	-0.336867588988	-1.0
wgEncodeGisRnaPetSknshNucleusPapClusters	-0.752784214817	-0.498161631073	-0.448826020752	-0.810753225931	-0.148015800313	-0.617716330263	-0.437871706942	-0.380999064426	-1.0	-0.101587758992	-0.776947537917	0.891019507026	-0.754642980119	-0.338726192628	-0.117505059483	-1.0	0.792633967423	-0.172777027038	0.101212463266	0.364005453514	0.229089843636	-1.0	0.229089843636	0.0161263289525	-1.0	-0.315144883083	0.106119949362	0.792633967423	-0.544032473112	0.374836769513	0.0657666748511	-1.0	-0.338726192628	0.502052978603	-1.0	0.0274035579356	0.345077526539	0.792633967423
wgEncodeUwDnaseGm06990HotspotsRep2	-1.0	-0.389598724467	-0.261187314098	0.375402985284	-1.0	0.0235280436316	-0.76246610414	0.656857356416	-0.615394712102	0.144113160049	-1.0	0.393285425365	0.541814933363	0.50789813839	-1.0	-1.0	-1.0	-0.252683524754	-1.0	-1.0	-0.248850759207	0.573433727172	0.00601069812605	-1.0	-1.0	-0.622036566701	0.412816614899	0.0757533203025	0.705253116843	0.194008201474	-0.389598724467	-1.0	0.0029755588835	-1.0	-1.0	0.375402985284	-0.633312426754	-0.615948300137
wgEncodeHaibTfbsEcc1Zbtb7aV0422111PkRep1	-1.0	-1.0	-1.0	0.153969148067	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.604861082414	-1.0	0.0837826733434	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0997961571833	-1.0	-1.0	-1.0	-1.0	0.018943109999	-1.0	-1.0	-1.0	0.168923950237	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
